ensembl_gene_id,gene_symbol,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000021384,Susd3,47.779,25,29,44.063,0,0,0,4
ENSMUSG00000021385,Ippk,663.477,661.886,696.1759999999999,706.3589999999999,1,1,1,43
ENSMUSG00000021388,Aspn,21,29,42,49,0,1,0,13
ENSMUSG00000021390,Ogn,4660.055,3789.356,6663.609,6929.227,2,2,4,150
ENSMUSG00000021391,Cenpp,26,17.01,17,34,0,0,0,1
ENSMUSG00000021392,Nol8,759.352,752.5,890.5269999999999,936.9770000000001,0,0,0,42.515
ENSMUSG00000021395,Spin1,4776.649,4391.5380000000005,5031.649,5954.965,3,2,7,763.986
ENSMUSG00000021396,Nxnl2,115.508,95.268,74.424,92.07000000000001,1,0,0,9.916
ENSMUSG00000021400,Wrnip1,2092.399,1877.372,1953.903,2266.5480000000002,2,2,0,162
ENSMUSG00000021403,Serpinb9b,1,1.001,3.009,1.001,0,0,0,0
ENSMUSG00000021404,Serpinb9c,0,0,0,1,0,0,0,0
ENSMUSG00000021408,Ripk1,331.623,338.722,391.569,376.021,0,0,0,16.109
ENSMUSG00000021411,Pxdc1,327.64099999999996,299.18399999999997,405.90500000000003,452.113,0,1,0,33
ENSMUSG00000021413,Prpf4b,2947.079,2605.5810000000006,3228.8799999999997,2987.7430000000004,0,0,1,133.99999999999997
ENSMUSG00000021414,Fam217a,6,9,6,11,0,0,0,0
ENSMUSG00000021415,Tex56,0,0,0,0,0,0,0,0
ENSMUSG00000021416,Eci3,3.029,3.056,4.98,1.638,0,0,0,0
ENSMUSG00000021417,Eci2,2504.0330000000004,2437.087,2633.931,2742.402,1,1,0,137.681
ENSMUSG00000021418,Rpp40,326.779,281.01,320.313,349.714,0,0,0,13
ENSMUSG00000021420,Fars2,690.4630000000001,636.7330000000001,668.13,768.128,2,0,0,49.998999999999995
ENSMUSG00000021423,Ly86,5185.112,4383.658,6001.396,6148.345,2,1,8,275
ENSMUSG00000021427,Ssr1,5080.092000000001,4698.336,5788.960999999999,6531.995,0,1,3.002,463.803
ENSMUSG00000021428,Riok1,651.395,556.158,647.304,719.1090000000002,0,0,0,33.46
ENSMUSG00000021431,Snrnp48,1496.952,1301.649,1653.143,1579.2240000000002,0,0,0,71
ENSMUSG00000021432,Slc35b3,933.036,781.6110000000001,821.125,980.579,0,0,2,39.001000000000005
ENSMUSG00000021439,Ctsq,1.857,1.006,0,0,0,0,0,0
ENSMUSG00000021440,Cts7,0,0,0,0,0,0,0,0
ENSMUSG00000021441,Cts6,0,0,0,0,0,0,0,0
ENSMUSG00000021448,Shc3,162.624,121.016,145,172.39600000000002,0,0,1,38
ENSMUSG00000021451,Sema4d,2643.131,2007.7230000000002,2180.0060000000003,2533.8540000000003,4.001,1,3,162.999
ENSMUSG00000021453,Gadd45g,690.4639999999999,587.69,529.222,573.848,1,0,1,71
ENSMUSG00000021456,Fbp2,128,108.115,109.284,91.855,0,0,0,7
ENSMUSG00000021457,Syk,195.56800000000004,114.003,127.885,127.94500000000001,0,0,2,21.999
ENSMUSG00000021458,Aopep,4321.789,3717.484,3913.1600000000003,4270.604,0,1,2,304.64300000000003
ENSMUSG00000021460,Auh,3644.6459999999997,3325.221,3266.7810000000004,3750.980000000001,0,1,1,218.99699999999999
ENSMUSG00000021461,Fancc,638.1429999999999,595.21,571.7740000000001,596.048,0,0,0,43.99999999999999
ENSMUSG00000021464,Ror2,771.9770000000001,566.0260000000001,689.297,755.909,0,1,0,48
ENSMUSG00000021466,Ptch1,2005.84,1673.007,2279.91,2276.9,0,0,3,196.40400000000002
ENSMUSG00000021468,Sptlc1,1331.121,1195.64,1493.489,1592.665,0,1,2,37
ENSMUSG00000021469,Msx2,6.054,0,4.012,10.044,0,0,0,1
ENSMUSG00000021470,Ercc6l2,997.792,894.7529999999999,1058.306,1105.405,1,0,0,42.001
ENSMUSG00000021474,Sfxn1,1105.0439999999999,979.463,1027.814,1204.0249999999999,1,0,0,106
ENSMUSG00000021476,Habp4,6074.63,5400.745000000001,5398.3240000000005,6832.957999999999,4,2,4,430.001
ENSMUSG00000021477,Ctsl,31803.07,28730.22,34445.670999999995,36765.337,24.988,22,58.999,1866.3169999999998
ENSMUSG00000021478,Drd1,6,12,7.602,8,0,0,0,0
ENSMUSG00000021481,Zfp346,1008.785,886.464,910.119,1049.9910000000002,0,0,0,78
ENSMUSG00000021482,Prxl2c,1140.808,981.6619999999999,1273.6640000000002,1342.168,0,2.024,1.108,183.622
ENSMUSG00000021483,Cdk20,575.788,465.041,501.019,542.2650000000001,0,0,2,45.025999999999996
ENSMUSG00000021484,Lman2,2935.104,2734.868,2885.5130000000004,3107.239,1.002,3,3,122.905
ENSMUSG00000021485,Mxd3,31,18.98,21,11.002,0,0,0,0
ENSMUSG00000021486,Prelid1,9036.925,8238.409,7833.197,9704.997,2,3,7,526.763
ENSMUSG00000021488,Nsd1,4980.911,4755.0650000000005,6063.624,6045.969,2,2,1,453.179
ENSMUSG00000021490,Slc34a1,0,1,0,0,0,0,0,0
ENSMUSG00000021492,F12,5,3,5,5,0,0,0,0
ENSMUSG00000021493,Pdlim7,4815.844999999999,3955.4570000000003,4171.215,4886.965,5,2,11,340.00000000000006
ENSMUSG00000021494,Ddx41,705.9730000000001,676.158,690.636,700.6800000000001,0,1,0,43.001
ENSMUSG00000021495,Fam193b,2960.329,2338.2129999999997,2958.2279999999996,2689.28,1,1,0,194.001
ENSMUSG00000021496,Pcbd2,526.144,417.977,438.653,518.524,0,1,0,59
ENSMUSG00000021497,Txndc15,2019.065,1783.596,1989.231,1905.697,3,1,2.0140000000000002,118.293
ENSMUSG00000021499,Catsper3,6,11,10,6,0,0,0,2
ENSMUSG00000021500,Ddx46,2695.0170000000003,2499.109,3075.762,2803.286,0,2,1,134
ENSMUSG00000021501,Caml,1956.18,1807.722,1946.629,2205.209,2,2,0,122
ENSMUSG00000021504,B4galt7,654.97,606.1320000000001,663.782,735.639,1,0,1,78.346
ENSMUSG00000021506,Pitx1,0,0,0,0,0,0,0,0
ENSMUSG00000021508,Cxcl14,66,44.012,55.001,60,0,0,0,5
ENSMUSG00000021509,Slc25a48,6.087,3.195,5.113,6.307,0,0,0,1.647
ENSMUSG00000021510,Zfp729a,688.789,616.358,856.734,799.962,0,0,0,52.947
ENSMUSG00000021514,Zfp369,627.4359999999999,640.4879999999999,766.0060000000001,790.69,0,0,2,36.001999999999995
ENSMUSG00000021518,Ptdss1,2905.924,2671.645,2964.1789999999996,3220.561,3,1,2,182
ENSMUSG00000021519,Mterf3,571.0449999999998,563.5939999999999,631.8810000000001,739.8770000000002,0,0,0,40.58800000000001
ENSMUSG00000021520,Uqcrb,2986.808,2785.976,2888.768,3405.7200000000003,0,0,1,145.547
ENSMUSG00000021532,Fastkd3,525.239,440.7610000000001,531.502,622.989,0,0,0,29
ENSMUSG00000021534,Cfap90,193.02100000000002,187.153,156,197.007,1,0,0,18
ENSMUSG00000021536,Adcy2,1928.084,1807.309,1618.58,1780.736,1,4,4,51
ENSMUSG00000021537,Cetn3,1418.3970000000002,1401.4179999999997,1375.6829999999998,1696.368,1,0,0,70.999
ENSMUSG00000021538,Il9,0,0,0,0,0,0,0,0
ENSMUSG00000021539,Lect2,0,0,0,0,0,0,0,0
ENSMUSG00000021540,Smad5,1032.109,1017.285,1233.067,1227.175,1,1,1,115.99900000000001
ENSMUSG00000021541,Trpc7,148.987,103.12,127.99900000000001,110,0,0,0,5
ENSMUSG00000021545,1700067P10Rik,6,1,4,4,0,0,0,0
ENSMUSG00000021546,Hnrnpk,14566.272000000003,13323.698,15000.842999999997,15478.054,12.999,7,13,863.206
ENSMUSG00000021548,Ccnh,900.5739999999998,841.248,1032.4850000000001,1079.558,1,0,0,51.999
ENSMUSG00000021549,Rasa1,2125.8520000000003,1954.7479999999998,2347.297,2233.693,3,0,4,170.001
ENSMUSG00000021550,Qng1,621.768,542.915,558.077,637.41,0,1,0,54
ENSMUSG00000021552,Gkap1,921.184,952.358,1002.657,947.076,1,0,1,70.46900000000001
ENSMUSG00000021553,Slc28a3,11.676,3.726,13.175,7.556000000000001,0,0,0,3.624
ENSMUSG00000021555,Naa35,1710.5330000000001,1581.87,1752.9579999999999,1906.6999999999998,0,0,1,121.03800000000001
ENSMUSG00000021556,Golm1,646.239,596.458,655.135,665.855,0,0,0,23
ENSMUSG00000021557,Agtpbp1,12621.929000000002,12069.795999999997,13863.734999999999,15390.988,2,2,6,696.0020000000001
ENSMUSG00000021559,Dapk1,3783.2500000000005,3210.1709999999994,3784.1560000000004,4129.818,1,4,0,257.15700000000004
ENSMUSG00000021565,Slc6a19,926.725,938.0080000000002,1051.567,1121.933,2,1,0,109
ENSMUSG00000021567,Nkd2,207.113,213.21599999999998,225,222.96900000000002,0,0,1,13
ENSMUSG00000021569,Trip13,31,23,23,38.007999999999996,0,0,0,6
ENSMUSG00000021572,Cep72,56.004,43.956,73,53.00099999999999,0,0,0,1
ENSMUSG00000021573,Tppp,1129.021,1086.7920000000001,1278.33,1196.705,2,1,0,61
ENSMUSG00000021575,Ahrr,184.88,192.71099999999998,200.063,169.96499999999997,0,0,1,13.369000000000002
ENSMUSG00000021576,Pdcd6,1916.329,1868.431,1921.37,2272.4680000000003,4,0,0,176.999
ENSMUSG00000021577,Sdha,13450.45,12755.925,13525.179,14995.350000000002,6,3,10,470.999
ENSMUSG00000021578,Ccdc127,2847.871,2686.81,3193.8260000000005,3378.915,0,0,2,186.641
ENSMUSG00000021579,Lrrc14b,29.049,18.08,32.114,21.12,0,0,0,9.619
ENSMUSG00000021583,Erap1,667.0919999999999,622.7679999999999,603.061,638.886,1,0,1,43
ENSMUSG00000021585,Cast,8010.081999999999,7627.695999999998,8354.228000000001,8763.819000000001,5,2,2,451.473
ENSMUSG00000021587,Pcsk1,3436.203,3286.771,3106.485,3215.8489999999997,1,0,4,141
ENSMUSG00000021589,Rhobtb3,1435.652,1308.088,1942.3480000000002,2275.9919999999997,0,0,1,68
ENSMUSG00000021590,Spata9,7,2,6,11.998999999999999,0,0,0,1
ENSMUSG00000021591,Glrx,1164.008,1186.9289999999999,1203.56,1392.345,0,1,0,97.023
ENSMUSG00000021592,Arsk,231.424,231.21300000000002,311.467,331.85699999999997,0,1,0,9.696
ENSMUSG00000021594,Srd5a1,607.7090000000001,567.002,554.236,738.9480000000001,1,0,0,37.001
ENSMUSG00000021595,Nsun2,3444.71,3229.738,3694.876,4104.4310000000005,1,1,5,184
ENSMUSG00000021596,Mctp1,994.772,955.5949999999999,1197.966,1214.8839999999998,0,1,1,63.001
ENSMUSG00000021597,Slf1,426.26,437.239,509.384,557.384,1,0,0,18
ENSMUSG00000021598,Med10,1447.704,1202.64,1339.0510000000002,1541.806,1,1,1,117.999
ENSMUSG00000021604,Irx4,0,1,0,2,0,0,0,0
ENSMUSG00000021606,Ndufs6,2333.5769999999998,2074.8160000000003,2288.326,2374.0919999999996,6,3,5,223.618
ENSMUSG00000021607,Mrpl36,1128.828,1037.229,1067.256,1262.892,1,0,1,74
ENSMUSG00000021608,Lpcat1,1780.6070000000002,1551.0379999999998,1726.361,2026.5589999999997,4,4,3,198.00000000000003
ENSMUSG00000021609,Slc6a3,0,0,0,1,0,0,0,0
ENSMUSG00000021610,Clptm1l,2734.304,2454.1859999999997,2557.08,3086.8130000000006,2,1,2,231
ENSMUSG00000021611,Tert,26.661,21.159,49.765,29.73,0,0,0,1
ENSMUSG00000021612,Slc6a18,9.188,5.965,17.378,6.055,0,0,0,1.024
ENSMUSG00000021613,Hapln1,629.7750000000001,685.662,622.1270000000001,737.5939999999999,0,0,0,41.147
ENSMUSG00000021614,Vcan,393.94,340.863,406.685,429.353,0,0,1,19
ENSMUSG00000021615,Xrcc4,305.074,329.779,331.77200000000005,367.957,0,0,0,9.767
ENSMUSG00000021619,Atg10,560.108,607.784,644.1189999999999,623.088,0,1,0,24
ENSMUSG00000021620,Acot12,37,25,18,17,0,1,0,1
ENSMUSG00000021621,Zcchc9,591.3760000000001,527.8449999999999,618.985,605.5160000000001,0,0,3,34.098
ENSMUSG00000021622,Ckmt2,42,0,2,5,0,0,0,0
ENSMUSG00000021624,Cd180,84,64,57,62,0,0,0,6
ENSMUSG00000021629,Slc30a5,1492.642,1382.7749999999999,1594.396,1716.17,0,0,0,96.93599999999999
ENSMUSG00000021631,Mrps36-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000021635,Rad17,613.4339999999999,565.908,686.459,671.2610000000001,0,2,0,28.039999999999996
ENSMUSG00000021636,Marveld2,82,89,108,114,0,1,0,5
ENSMUSG00000021638,Ocln,67,47.408,94.97,86.045,0,0,0,8
ENSMUSG00000021639,Gtf2h2,975.458,889.9599999999999,1014.0240000000001,1024.9600000000003,1,0,1,38.99999999999999
ENSMUSG00000021640,Naip1,120.88,113.13,190.68099999999998,213.459,0,0,1,12.177
ENSMUSG00000021643,Serf1,870.02,837.61,685.955,919.861,0,0,1,52.001
ENSMUSG00000021645,Smn1,558.681,438.34799999999996,491.252,504.626,0,0,0,44.001
ENSMUSG00000021646,Mccc2,626.1379999999999,606.74,668.454,808.046,0,0,0,22
ENSMUSG00000021647,Cartpt,1486.286,1002.338,499.60299999999995,492.26,0,0,1,58
ENSMUSG00000021650,Ptcd2,1269.661,1294.139,1321.954,1466.458,1,1,0,94
ENSMUSG00000021660,Btf3,5776.1900000000005,5277.525,5571.047,6544.379,2,1,3,511.13300000000004
ENSMUSG00000021661,Ankra2,1028.047,940.449,1042.632,1111.5969999999998,0,1,1,75
ENSMUSG00000021662,Arhgef28,1583.151,1251.287,1435.654,1420.482,0,1,0,52.998999999999995
ENSMUSG00000021665,Hexb,3659.9069999999997,3226.9849999999997,3498.902,3831.595,3,5.011,5,163
ENSMUSG00000021666,Gfm2,1223.9469999999997,1112.2839999999999,1267.21,1407.987,2,2.989,3,64.001
ENSMUSG00000021668,Polk,404.249,439.864,493.19599999999997,484.142,0,0,0,23.999
ENSMUSG00000021669,Cert1,5062.178,4510.896,5452.498,5799.463000000001,1,0,2,325
ENSMUSG00000021670,Hmgcr,8457.418,7661.823,9349.159,9545.920000000002,5,8,6,364.001
ENSMUSG00000021671,Poc5,1286.573,1194.13,1412.9970000000003,1382.408,0,1,0,36.022
ENSMUSG00000021675,F2rl2,3996.63,3554.974,4075.827,4210.009,0,4,2,202
ENSMUSG00000021676,Iqgap2,596.1370000000001,608.824,799.158,798.065,0,0,1,32
ENSMUSG00000021678,F2rl1,22.174,27.926,43.342,33.016,0,0,0,0
ENSMUSG00000021679,S100z,1,0,1,0,0,0,0,0
ENSMUSG00000021680,Crhbp,21,28.031,30,15,0,0,0,2
ENSMUSG00000021681,Aggf1,1531.1689999999999,1508.328,1644.0649999999998,1713.797,0,1,1,85
ENSMUSG00000021684,Pde8b,1353.5309999999997,1149.332,1154.6360000000004,1252.242,1,0,2,60.998999999999995
ENSMUSG00000021685,Otp,2.089,1,1.001,4.258,0,0,0,0
ENSMUSG00000021686,Ap3b1,1285.248,1191.035,1310.4540000000002,1211.788,0,0,0,94
ENSMUSG00000021687,Scamp1,8396.606,7991.35,8534.277,9797.523000000001,4,6,4,385
ENSMUSG00000021690,Jmy,1833.729,1826.431,2008.857,2286.258,2,1,2,102
ENSMUSG00000021692,Dimt1,404.776,358.832,429.953,417.98900000000003,0,0,1,20
ENSMUSG00000021693,Kif2a,3266.32,3065.407,3460.903,4208.188999999999,2,1,0,347.015
ENSMUSG00000021694,Ercc8,297.78999999999996,304.046,290.003,276.706,0,1,1,19.048000000000002
ENSMUSG00000021696,Elovl7,5936.077,5830.871,6856.075,7055.585999999999,2,2,3,240.381
ENSMUSG00000021697,Depdc1b,11.154,21.795,17.005,21,0,0,0,1
ENSMUSG00000021699,Pde4d,921.977,815.351,1156.279,1020.6060000000001,0,1,0,51
ENSMUSG00000021700,Rab3c,13495.993,13469.331,16228.746000000001,16568.266,1,1,5,813.893
ENSMUSG00000021701,Plk2,1360.786,1318.5330000000001,1462.585,1475.2400000000002,0,0,0,97.999
ENSMUSG00000021702,Thbs4,333.094,306.10499999999996,458.188,422.242,0,1,1,34
ENSMUSG00000021703,Serinc5,8508.57,7483.671,9136.242999999999,9666.19,4,3,8,220.99999999999997
ENSMUSG00000021704,Mtx3,2144.506,2117.83,2609.6530000000002,2499.365,1,2,0,126
ENSMUSG00000021706,Zfyve16,829.4469999999999,811.17,1005.3799999999999,988.1880000000001,0,0,0,46
ENSMUSG00000021707,Dhfr,318.208,281.723,269.016,338.392,0,0,0,18.855
ENSMUSG00000021708,Rasgrf2,2427.8109999999997,2479.732,2872.5969999999998,2956.829,2,2,2,96
ENSMUSG00000021709,Erbin,1306.49,1147.227,1564.6799999999998,1646.623,1,0,1,89
ENSMUSG00000021710,Nln,467.15200000000004,445.138,449.91499999999996,529.2,0,0,1,31
ENSMUSG00000021711,Trappc13,1925.06,1894.8200000000002,2149.8740000000003,2302.747,2,2,2,156.92499999999998
ENSMUSG00000021712,Trim23,1284.776,1271.9630000000002,1585.242,1442.837,0,1,5,63
ENSMUSG00000021713,Ppwd1,210.044,241.022,254,245.11,0,0,0,10
ENSMUSG00000021714,Cenpk,31.035,29,44.998999999999995,45,0,0,0,3
ENSMUSG00000021715,Cwc27,888.079,808.0830000000001,894.5809999999999,896.5730000000001,1,0,1,26
ENSMUSG00000021716,Srek1ip1,259,250.064,278.397,345.604,0,0,1,30
ENSMUSG00000021718,Nt5el,3,3,5,3,0,0,0,0
ENSMUSG00000021719,Rgs7bp,19164.161,17488.391,20004.812,21014.192,6,4,9,1161.986
ENSMUSG00000021720,Rnf180,505.978,402.601,424.044,503.4719999999999,0,0,0,25.001
ENSMUSG00000021721,Htr1a,336.874,341.02,327.048,426.796,1,0,0,24
ENSMUSG00000021725,Parp8,1398.993,1255.8719999999998,1426.66,1478.1200000000001,0,0,0,81.999
ENSMUSG00000021728,Emb,10321.566,10203.782000000001,10377.197999999999,11266.041000000001,15,18,23,292.48100000000005
ENSMUSG00000021730,Hcn1,3918.122,3582.717,4432.2119999999995,4734.757,6.015000000000001,13.059,13.098,332.204
ENSMUSG00000021731,Mrps30,1007.03,899.4269999999999,996.134,1092.852,2,3,0,68
ENSMUSG00000021732,Fgf10,9.263,7.047,11.732,13.09,0,0,0,2.024
ENSMUSG00000021733,Slc4a7,399.041,352.25500000000005,455.178,427.874,0,0,2,30
ENSMUSG00000021737,Psmd6,4358.999,4128.45,4566.3949999999995,4870.212999999999,3,3,3,165
ENSMUSG00000021738,Atxn7,1092.5549999999998,918.0470000000001,1153.917,1129.562,1,0,0,78
ENSMUSG00000021741,Gm5457,1.019,0,0,0,0,0,0,6.109
ENSMUSG00000021743,Fezf2,1,0,0,1,0,0,0,0
ENSMUSG00000021747,Cfap20dc,521.7479999999999,523.86,527.9330000000001,614.154,0,0,0,25
ENSMUSG00000021748,Pdhb,8035.979000000001,7719.618000000001,7666.4980000000005,8851.407000000001,2,4,7,434.459
ENSMUSG00000021749,Fam3d,0,0,0,1,0,0,0,0
ENSMUSG00000021750,Fam107a,632.4339999999999,597.282,952.312,882.4749999999999,0,1,2,89.14
ENSMUSG00000021751,Acox2,18,24.32,17.936999999999998,12,0,0,0,10.672
ENSMUSG00000021752,Kctd6,1266.239,1198.857,1265.994,1629.2189999999998,0,0,0,135
ENSMUSG00000021754,Map3k1,970.754,801.307,1110.878,1108.9299999999998,0,0,0,76
ENSMUSG00000021756,Il6st,18478.233,16174.541000000001,21991.818,20930.097,12,9,18,1157.001
ENSMUSG00000021758,Ddx4,75,63,95.224,102,0,0,0,4
ENSMUSG00000021759,Plpp1,3320.621,3165.696,3441.795,3632.12,1,1,3,129
ENSMUSG00000021760,Gpx8,647.755,594.438,685.145,684.4100000000001,0,0,0,47
ENSMUSG00000021763,Cspg4b,360.873,314.155,433.97,377.003,0,0,0,10
ENSMUSG00000021764,Ndufs4,2794.7509999999997,2514.683,2561.9739999999997,3199.513,3,2,6,237.00099999999998
ENSMUSG00000021765,Fst,174,152.06799999999998,161.06300000000002,198.019,1,0,0,70
ENSMUSG00000021767,Kat6b,1137.122,924.8000000000002,1250.14,1112.619,0,1,1,87.00099999999999
ENSMUSG00000021768,Dusp13b,6,4.524,4.549,11.625,0,0,0,0
ENSMUSG00000021770,Samd8,1593.572,1530.886,1922.9060000000002,2397.288,2,0,2,155.299
ENSMUSG00000021771,Vdac2,8666.169,8108.2080000000005,8677.492000000002,9570.75,3,2,10,461.262
ENSMUSG00000021772,Nkiras1,4145.248,4111.516,4265.1939999999995,4890.222999999999,1,1,0,222.812
ENSMUSG00000021773,Comtd1,655.949,513.847,466.60400000000004,591.8,0,0,1,61
ENSMUSG00000021774,Ube2e1,1370.9969999999998,1341.014,1399.5559999999998,1615.923,0,3,2,140.606
ENSMUSG00000021775,Nr1d2,1795.7520000000002,1662.9019999999998,2437.866,2571.986,2,2,0,94.99900000000001
ENSMUSG00000021779,Thrb,265.248,193.762,294.551,318.044,0,0,2,34
ENSMUSG00000021782,Dlg5,1603.4779999999998,1287.4650000000001,1555.903,1548.799,0,0,3,95
ENSMUSG00000021785,Ngly1,2039.4969999999998,1989.874,2083.87,2355.9980000000005,1,1,0,94.99999999999999
ENSMUSG00000021786,Oxsm,501.816,477.046,634.15,596.373,0,0,0,29.987000000000002
ENSMUSG00000021789,Sftpa1,5,0,3,6,0,0,0,1
ENSMUSG00000021790,Dydc1,1,1,2,2,0,0,0,0
ENSMUSG00000021791,Dydc2,83,89.865,72,95.204,0,0,0,3
ENSMUSG00000021792,Prxl2a,2471.902,2328.486,2590.3610000000003,2833.6109999999994,1,3,0,166.00099999999998
ENSMUSG00000021794,Glud1,7542.402,6852.732999999999,7338.775,8735.465999999999,4,5,7,286.63
ENSMUSG00000021795,Sftpd,0,0,0,0,0,0,0,0
ENSMUSG00000021796,Bmpr1a,2472.9840000000004,2269.425,2678.2,2917.65,0,1,2,171
ENSMUSG00000021797,9230112D13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000021798,Ldb3,667.916,601.937,656.0820000000001,690.1210000000001,1,0,0,32
ENSMUSG00000021799,Opn4,26.999,21,22,28.019,0,0,0,0
ENSMUSG00000021803,Cdhr1,2658.838,2267.262,2352.993,3108.365,3,2,3,170
ENSMUSG00000021804,Rgr,1.239,1.902,1,0,0,0,0,0
ENSMUSG00000021806,Nid2,1257.749,899.545,1223.414,1015.475,1,1,3,55
ENSMUSG00000021807,Rtraf,3221.944,2972.234,3345.203,3555.079,0,1,0,127.24
ENSMUSG00000021809,Nudt13,497.3150000000001,471.469,556.994,490.965,0,0,0,30.001
ENSMUSG00000021810,Ecd,1878.018,1790.34,1993.1069999999997,1970.6570000000002,0,1,1,63.178000000000004
ENSMUSG00000021811,Dnajc9,1011.0059999999999,827.216,813.7249999999999,973.726,0,2,0,47.001
ENSMUSG00000021814,Anxa7,12046.905999999999,10904.461000000001,11496.571,13044.190999999999,8,9,20,682.9989999999999
ENSMUSG00000021815,Mss51,28.429,24,35,38,0,0,0,1
ENSMUSG00000021816,Ppp3cb,5029.666,4614.342,4921.027999999999,5880.22,6,5,3,485
ENSMUSG00000021819,Zswim8,5987.5509999999995,4839.961,5941.0790000000015,5832.389,1,4,6,267.84
ENSMUSG00000021820,Camk2g,18776.640000000003,17166.277000000006,17087.459000000003,19135.568999999996,7,4,15,1164.9989999999998
ENSMUSG00000021822,Plau,399.906,348.319,394.736,433.187,0,0,1,21
ENSMUSG00000021823,Vcl,4711.827,4140.755,4558.214999999999,4923.888,4.249,2,11,157.40699999999998
ENSMUSG00000021824,Ap3m1,3831.0699999999993,3598.546,4047.798,4262.268,2.143,0,2,205.001
ENSMUSG00000021830,Txndc16,2766.137,2585.805,3069.1479999999997,3181.668,1,0,1,136.415
ENSMUSG00000021831,Ero1a,2157.107,2013.342,2384.3869999999997,2482.3540000000003,2,0,1,92.377
ENSMUSG00000021832,Psmc6,5876.988,5421.061,6026.379000000001,6695.571999999999,2,3,3,309.886
ENSMUSG00000021835,Bmp4,51.304,105.70000000000002,165.254,98.116,1,0,0,8
ENSMUSG00000021838,Samd4,505.797,472.83099999999996,645,640.362,1,0,0,51
ENSMUSG00000021840,Mapk1ip1l,2964.384,2616.771,2858.812,3457.1540000000005,4,3,3,226.993
ENSMUSG00000021843,Ktn1,4243.477,3893.915,4610.990999999999,4855.905000000001,0,3,4,278.30699999999996
ENSMUSG00000021846,Peli2,1431.379,1197.919,1458.9230000000002,1588.275,0,0,2,70.02199999999999
ENSMUSG00000021848,Otx2,0,0,0,0,0,0,0,0
ENSMUSG00000021850,Ccdc198,0,1,1,0,0,0,0,0
ENSMUSG00000021852,Slc35f4,625.665,590.951,654.3820000000001,744.6049999999999,0,0,0,38.001
ENSMUSG00000021866,Anxa11,3074.4100000000003,2569.114,2680.934,3581.7099999999996,6,11,21,249
ENSMUSG00000021868,Ppif,798.2260000000001,716.227,713.332,914.441,1,0,2,66.00099999999999
ENSMUSG00000021870,Slmap,3298.567,3057.624999999999,3749.2290000000003,3990.8679999999995,0,1,3,199
ENSMUSG00000021871,Gm49342,244.931,272.325,272.667,259.43,0,0,0,4.516
ENSMUSG00000021872,Rnase10,2,1,2,5,0,0,0,0
ENSMUSG00000021876,Rnase4,1252.7740000000001,973.2429999999999,1339.8600000000001,1358.0359999999998,0,1,1,91.856
ENSMUSG00000021877,Arf4,3410.9030000000002,2926.668,3116.351,3739.768,1,1,2,315.00000000000006
ENSMUSG00000021879,Dnah12,10,3,2,6,0,0,0,0
ENSMUSG00000021880,Rnase6,56,34,25,43.998999999999995,0,0,0,4
ENSMUSG00000021884,Hacl1,461.386,429.28299999999996,438.499,502.852,0,0,0,22.846
ENSMUSG00000021886,Gpr65,91.013,54.264,65.013,46,0,0,0,4
ENSMUSG00000021890,Eaf1,3112.6210000000005,2666.4300000000003,2997.153,3264.7110000000002,0,2,2.135,141.825
ENSMUSG00000021891,Mettl6,797.6780000000001,793.9019999999999,944.9590000000001,925.132,1,0,0,47.216
ENSMUSG00000021892,Sh3bp5,1357.8519999999999,1179.684,1621.395,1592.115,0,2,1,96
ENSMUSG00000021893,Capn7,2493.2200000000007,2408.7709999999997,2720.011,2987.9359999999997,1,1,0,106
ENSMUSG00000021895,Arhgef3,1067.491,1016.814,1116.4859999999999,1173.2009999999998,1,0,0,30
ENSMUSG00000021898,Asb14,3,0,1,2,0,0,0,0
ENSMUSG00000021900,Btd,923.6909999999999,789.606,909.693,960.975,0,1,0,58
ENSMUSG00000021901,Bap1,4872.215,4236.253999999998,4468.683000000001,5383.1669999999995,0,1,1,285.0009999999999
ENSMUSG00000021902,Phf7,207.296,204.763,225.06,254.38199999999998,0,0,0,28.503999999999998
ENSMUSG00000021903,Galnt15,218.078,166.191,258.098,260.252,0,0,0,9.059000000000001
ENSMUSG00000021904,Sema3g,1408.792,1231.404,1556.621,1672.162,0,2,2,36
ENSMUSG00000021905,Dph3,1599.8910000000005,1503.2640000000001,1584.2020000000002,1882.8690000000001,0,0,1,98.999
ENSMUSG00000021906,Oxnad1,348.95400000000006,344.363,427.03499999999997,409.51599999999996,0,0,0,16
ENSMUSG00000021907,Msmb,0,0,1,0,0,0,0,0
ENSMUSG00000021908,Ncoa4-ps,48.311,0,211.819,8.888,3.119,1,0,8.124
ENSMUSG00000021910,Nisch,16177.450000000003,13283.854,15424.416000000003,16959.755,41,29.975,62,1016.8230000000001
ENSMUSG00000021911,Parg,1588.345,1582.997,1659.4849999999997,1797.602,0,1,3,134
ENSMUSG00000021913,Ogdhl,1635.584,1588.7939999999999,1755.702,1969.514,2,1,1,86
ENSMUSG00000021916,Glt8d1,1697.954,1454.3129999999999,1589.383,1698.425,3,1,2,91.999
